Distance,time,Lat,Lon,Elevation,Elevation SavGol,Elevation SavGol Difference,alt_dif,time_dif,DistanceChangeInKM,angle_diff,PaceInMinPerKM,pace,Distance,Gradient,GAP
0.1161794806396978,1970-01-01 00:00:12.000000000,43.958538,-79.513373,304.1,304.3434012583772,-0.6412141245115777,0.2999999999999545,1.0,0.006701271077118293,5.404569561853009,2.48709035567529,2.4626665116532043,0.1161794806396978,,
0.11699999999999999,1970-01-01 00:00:12.128893850,43.9585463076923,-79.51337707692308,304.1,304.38865394226866,-0.6371426449790735,0.27692307692303497,1.0769230769230769,0.007165150758050057,5.024665748272726,2.5050021353078353,2.4749568211666992,0.11699999999999999,,
0.118,1970-01-01 00:00:12.285981977,43.958554615384614,-79.51338115384615,304.1,304.43390662616014,-0.6330711654465693,0.25384615384611536,1.1538461538461537,0.0076290304389818216,4.644761934692444,2.520735679924196,2.487473216177272,0.118,,
0.119,1970-01-01 00:00:12.443070105,43.95856292307692,-79.51338523076923,304.1,304.47915931005156,-0.628999685914065,0.2307692307691958,1.2307692307692308,0.008092910119913586,4.2648581211121614,2.5346655540318226,2.500568288017642,0.119,,
0.12,1970-01-01 00:00:12.600158232,43.95857123076923,-79.51338930769231,304.1,304.52441199394303,-0.6249282063815608,0.2076923076922762,1.3076923076923077,0.00855678980084535,3.8849543075318795,2.547085098750306,2.5142189482098294,0.12,,
0.121,1970-01-01 00:00:12.757246359,43.958579538461535,-79.51339338461538,304.1,304.5696646778345,-0.6208567268490566,0.18461538461535665,1.3846153846153846,0.009020669481777115,3.5050504939515967,2.558227316003691,2.528124240497541,0.121,,
0.122,1970-01-01 00:00:12.914334487,43.95858784615385,-79.51339746153846,304.1,304.614917361726,-0.6167852473165524,0.16153846153843707,1.4615384615384617,0.00948454916270888,3.1251466803713144,2.5682796241647825,2.5422027845153696,0.122,,
0.123,1970-01-01 00:00:13.071422614,43.95859615384615,-79.51340153846154,304.1,304.6601700456174,-0.6127137677840481,0.13846153846151749,1.5384615384615385,0.009948428843640642,2.745242866791032,2.5773944855037305,2.5563534694694265,0.123,,
0.124,1970-01-01 00:00:13.228510742,43.958604461538464,-79.51340561538461,304.1,304.7054227295089,-0.6086422882515439,0.1153846153845979,1.6153846153846154,0.010412308524572408,2.3653390532107497,2.585697192850185,2.57044439525892,0.124,,
0.125,1970-01-01 00:00:13.385598869,43.95861276923077,-79.51340969230769,304.1,304.75067541340036,-0.6045708087190397,0.09230769230767832,1.6923076923076923,0.010876188205504171,1.9854352396304673,2.59329166360456,2.584293555226296,0.125,,
0.126,1970-01-01 00:00:13.542686996,43.95862107692308,-79.51341376923077,304.1,304.79592809729184,-0.6004993291865355,0.06923076923075874,1.7692307692307692,0.011340067886435937,1.605531426050185,2.6002648116815634,2.5976324567612794,0.126,0.0,1.0010151955876356
0.127,1970-01-01 00:00:13.699775124,43.958629384615385,-79.51341784615384,304.1,304.84118078118325,-0.5964278496540312,0.04615384615383916,1.8461538461538463,0.0118039475673677,1.2256276124699026,2.6066898885838037,2.6100305800548504,0.127,0.0,1.0010151955876356
0.128,1970-01-01 00:00:13.856863251,43.9586376923077,-79.51342192307692,304.1,304.88643346507473,-0.592356370121527,0.02307692307691961,1.9230769230769231,0.012267827248299465,0.8457237988896198,2.612629066465288,2.620716012889829,0.128,0.0,1.0010151955876356
0.12891118756892903,1970-01-01 00:00:14.000000000,43.958646,-79.513426,304.1,304.9316861489662,-0.5882848905890228,0.0,2.0,0.012731706929231229,0.4658199853093379,2.6181354565114923,2.6310278089213344,0.12891118756892903,0.0,1.0010151955876356
0.129,1970-01-01 00:00:14.014955888,43.9586532631579,-79.51343194736842,304.0578947368421,304.959930447768,-0.5855668267282501,0.04210526315789533,2.0526315789473686,0.012999242141603164,0.48571580129583636,2.6317323689433465,2.6410470763122667,0.129,-4.740920009751465,0.7710554725298024
0.13,1970-01-01 00:00:14.183354479,43.95866052631579,-79.51343789473684,304.0157894736842,304.9881747465698,-0.5828487628674776,0.08421052631579067,2.1052631578947367,0.013266777353975101,0.5056116172823348,2.6447808960728763,2.6508393110892925,0.13,-5.1619726413305385,0.7530093047166742
0.131,1970-01-01 00:00:14.351753069,43.95866778947369,-79.51344384210526,303.97368421052636,305.0164190453716,-0.5801306990067049,0.126315789473686,2.1578947368421053,0.013534312566347037,0.5255074332688333,2.657313557995419,2.660457884867319,0.131,-5.583025272909042,0.7353244634411576
0.132,1970-01-01 00:00:14.520151659,43.958675052631584,-79.51344978947368,303.93157894736845,305.04466334417344,-0.5774126351459322,0.16842105263158133,2.2105263157894735,0.013801847778718972,0.5454032492553318,2.6693603533263586,2.6699466280588107,0.132,-6.004077904488115,0.7179950430069788
0.133,1970-01-01 00:00:14.688550250,43.958682315789474,-79.5134557368421,303.88947368421054,305.0729076429752,-0.5746945712851597,0.21052631578947667,2.263157894736842,0.014069382991090909,0.5652990652418303,2.680948998936119,2.6793417746969523,0.133,-6.425130536067188,0.7010151369505857
0.134,1970-01-01 00:00:14.856948840,43.95868957894737,-79.51346168421053,303.84736842105264,305.10115194177706,-0.571976507424387,0.252631578947372,2.3157894736842106,0.014336918203462844,0.5851948812283287,2.692105142843588,2.6886734480655496,0.134,-6.846183167646261,0.6843788302078253
0.135,1970-01-01 00:00:15.025347430,43.95869684210526,-79.51346763157895,303.80526315789473,305.12939624057884,-0.5692584435636143,0.29473684210526735,2.3684210526315788,0.01460445341583478,0.6050906972148273,2.7028525537099006,2.6979668103855983,0.135,-7.2672357992253325,0.6680801912807408
0.136,1970-01-01 00:00:15.193746021,43.95870410526316,-79.51347357894737,303.7631578947369,305.1576405393807,-0.5665403797028418,0.33684210526316266,2.4210526315789473,0.014871988628206715,0.6249865132013257,2.7132132898791776,2.7072429629605925,0.136,-7.688288430803837,0.6521132644043658
0.137,1970-01-01 00:00:15.362144611,43.958711368421056,-79.51347952631579,303.72105263157897,305.18588483818246,-0.5638223158420691,0.378947368421058,2.473684210526316,0.015139523840578652,0.6448823291878243,2.7232078504962285,2.7165958540739377,0.137,-8.10934106238291,0.6364720617134119
0.138,1970-01-01 00:00:15.530543202,43.95871863157895,-79.5134854736842,303.67894736842106,305.2141291369843,-0.5611042519812964,0.42105263157895334,2.526315789473684,0.015407059052950587,0.6647781451743227,2.7328553108798013,2.7260742480932616,0.138,-8.530393693961983,0.6211505554091699
0.139,1970-01-01 00:00:15.698941792,43.958725894736844,-79.51349142105262,303.63684210526316,305.2423734357861,-0.5583861881205238,0.46315789473684865,2.5789473684210527,0.015674594265322524,0.6846739611608212,2.7421734440324577,2.7357267443956665,0.139,-4.21052631578959,0.7943113614230194
0.14,1970-01-01 00:00:15.867340382,43.95873315789474,-79.51349736842104,303.5947368421053,305.2706177345879,-0.5556681242597512,0.505263157894744,2.6315789473684212,0.01594212947769446,0.7045697771473197,2.7511788299156366,2.745602527897883,0.14,-4.210526315789022,0.7943113614230446
0.14100000000000001,1970-01-01 00:00:16.035738973,43.95874042105263,-79.51350331578946,303.5526315789474,305.2988620333897,-0.5529500603989785,0.5473684210526393,2.6842105263157894,0.016209664690066395,0.7244655931338182,2.759886953903419,2.7553835210046858,0.14100000000000001,-4.21052631578959,0.7943113614230194
