Distance,time,Lat,Lon,Elevation,Elevation SavGol,Elevation SavGol Difference,Elevation Difference,Time Difference,DistanceChangeInKM,Angle Difference,PaceInMinPerKM,Distance,Gradient,Minetti GAP,Strava GAP
0.40927444275835395,1970-01-01 00:00:00+00:00,43.65105,-79.386529,90.0,90.02527394311187,,0.0,0.0,,,3.444494558077802,0.40927444275835395,,,
0.4119541886784437,1970-01-01 00:00:01+00:00,43.651073,-79.386539,90.0,90.05447934420438,0.02920540109251135,0.0,1.0,0.0026797459200897378,,3.438968478016253,0.4119541886784437,,,
0.4142919115396247,1970-01-01 00:00:02+00:00,43.651093,-79.386548,90.0,90.08426160759527,0.029782263390885078,0.0,1.0,0.002337722861181002,,3.434337508702489,0.4142919115396247,0.0,1.0010151955345024,0.9935324955240565
0.4165242904476914,1970-01-01 00:00:03+00:00,43.651112,-79.386557,90.0,90.11461512575812,0.030353518162854698,0.0,1.0,0.0022323789080667122,,3.4305748505070652,0.4165242904476914,0.0,1.0010151955345024,0.9935324955240565
0.42101593507207113,1970-01-01 00:00:04+00:00,43.65115,-79.386576,90.1,90.14553429116658,0.030919165408462845,-0.09999999999999432,1.0,0.0044916446243797314,,3.427653703800537,0.42101593507207113,1.1131780045243864,1.0627022388983183,1.0287480647267855
0.43100263535888,1970-01-01 00:00:05+00:00,43.651236,-79.386612,90.2,90.17701349629426,0.0314792051276811,-0.10000000000000853,1.0,0.00998670028680887,,3.4255472689534585,0.43100263535888,1.6138438757736493,1.091474931177854,1.0461046364977118
0.4335525131324107,1970-01-01 00:00:06+00:00,43.651258,-79.386621,90.2,90.20904713361482,0.03203363732055209,0.0,1.0,0.0025498777735307177,0.23534335134968387,3.424228746336385,0.4335525131324107,0.5006658712492629,1.028374676770804,1.0087947557976191
0.4359960896852569,1970-01-01 00:00:07+00:00,43.651279,-79.38663,90.2,90.24162959560185,0.032582461987033184,0.0,1.0,0.0024435765528461606,0.566296177662025,3.423671336319872,0.4359960896852569,0.0,1.0010151955345024,0.9935324955240565
0.44103872538100064,1970-01-01 00:00:08+00:00,43.651322,-79.38665,90.3,90.27475527472899,0.033125679127138596,-0.09999999999999432,1.0,0.005042635695743758,2.7313451904137764,3.4238482392744745,0.44103872538100064,0.9915449581693898,1.0558095893902066,1.024673566260749
0.44474600214415233,1970-01-01 00:00:09+00:00,43.651353,-79.386667,90.3,90.30841856346986,0.033663288740868325,0.0,1.0,0.00370727676315169,6.25621728381185,3.4247326555707467,0.44474600214415233,0.9915449581693898,1.0558095893902066,1.024673566260749
0.45205245655124127,1970-01-01 00:00:10+00:00,43.651412,-79.386707,90.4,90.34261385429808,0.03419529082822237,-0.10000000000000853,1.0,0.007306454407088936,9.139134036565906,3.4262977855792442,0.45205245655124127,0.684326449111799,1.0385680251483993,1.014629743929652
0.4584830100781038,1970-01-01 00:00:11+00:00,43.651464,-79.386742,90.4,90.37733553968728,0.03472168538920073,0.0,1.0,0.006430553526862559,11.644646024780627,3.428516829670522,0.4584830100781038,0.684326449111799,1.0385680251483993,1.014629743929652
0.4637773518983854,1970-01-01 00:00:12+00:00,43.651506,-79.386773,90.4,90.41257801211108,0.035242472423803406,0.0,1.0,0.005294341820281601,7.838299218600923,3.431362988215135,0.4637773518983854,0.0,1.0010151955345024,0.9935324955240565
0.4696676857176804,1970-01-01 00:00:13+00:00,43.651554,-79.386804,90.5,90.44833566404311,0.0357576519320304,-0.09999999999999432,1.0,0.0058903338192949906,29.2785880654817,3.4348094615836384,0.4696676857176804,0.8488483256451774,1.0477714408904322,1.019964318087144
0.4759700094241411,1970-01-01 00:00:14+00:00,43.651592,-79.386862,90.5,90.48460288795701,0.03626722391389592,0.0,1.0,0.006302323706460666,17.739714030166738,3.438829450146587,0.4759700094241411,0.8488483256451774,1.0477714408904322,1.019964318087144
0.4802866714527574,1970-01-01 00:00:15+00:00,43.651622,-79.386896,90.5,90.52137407632638,0.036771188369371544,0.0,1.0,0.004316662028616303,17.862615684925743,3.4433961542745357,0.4802866714527574,0.0,1.0010151955345024,0.9935324955240565
0.4858538495739772,1970-01-01 00:00:16+00:00,43.651658,-79.386944,90.6,90.55864362162485,0.037269545298471485,-0.09999999999999432,1.0,0.005567178121219818,12.142662671488495,3.4484827743380397,0.4858538495739772,0.8981210751891968,1.0505411332753747,1.0215817619153171
0.4908900346321143,1970-01-01 00:00:17+00:00,43.651702,-79.386959,90.7,90.59640591632605,0.03776229470119574,-0.10000000000000853,1.0,0.005036185058137077,6.219738426252832,3.4540625107076544,0.4908900346321143,1.8909360615888358,1.1076796106953561,1.0561153530039566
0.49628124238139704,1970-01-01 00:00:18+00:00,43.651747,-79.386984,90.7,90.63465535290361,0.03824943657755853,0.0,1.0,0.005391207749282756,3.8372130903433117,3.460108563753934,0.49628124238139704,0.9928149863996389,1.055881363440625,1.0247158229275057
0.5011701041957302,1970-01-01 00:00:19+00:00,43.651788,-79.387006,90.8,90.67338632383114,0.038730970927531416,-0.09999999999999432,1.0,0.004888861814333123,21.848858517346514,3.4665941338474338,0.5011701041957302,1.0227329365990177,1.057573330043744,1.0257130122325335
0.5064897165414359,1970-01-01 00:00:20+00:00,43.651831,-79.387035,90.8,90.71259322158227,0.03920689775112862,0.0,1.0,0.005319612345705771,33.23566716555723,3.473492421358709,0.5064897165414359,1.0227329365990177,1.057573330043744,1.0257130122325335
0.510960216431865,1970-01-01 00:00:21+00:00,43.651871,-79.387041,90.8,90.75227043863063,0.039677217048364355,0.0,1.0,0.004470499890429025,24.547635115516414,3.480776626658315,0.510960216431865,0.0,1.0010151955345024,0.9935324955240565
0.516029236662555,1970-01-01 00:00:22+00:00,43.651914,-79.387062,90.8,90.79241236744984,0.04014192881921019,0.0,1.0,0.005069020230690002,14.86362969094995,3.488419950116806,0.516029236662555,0.0,1.0010151955345024,0.9935324955240565
0.5212259066101043,1970-01-01 00:00:23+00:00,43.651955,-79.387093,90.8,90.83301340051354,0.04060103306369456,0.0,1.0,0.005196669947549304,4.974174275754422,3.4963955921047374,0.5212259066101043,0.0,1.0010151955345024,0.9935324955240565
0.5262112368375819,1970-01-01 00:00:24+00:00,43.651995,-79.387121,90.8,90.87406793029533,0.04105452978178903,0.0,1.0,0.004985330227477602,5.897550038251836,3.504676752992664,0.5262112368375819,0.0,1.0010151955345024,0.9935324955240565
0.5313322110640042,1970-01-01 00:00:25+00:00,43.652036,-79.38715,90.8,90.91557034926885,0.041502418973522026,0.0,1.0,0.005120974226422326,0.3275588089754251,3.5132366331511413,0.5313322110640042,0.0,1.0010151955345024,0.9935324955240565
0.5360465391096397,1970-01-01 00:00:26+00:00,43.652074,-79.387176,90.8,90.95751504990773,0.04194470063887934,0.0,1.0,0.004714328045635541,19.12362932259549,3.5220484329507236,0.5360465391096397,0.0,1.0010151955345024,0.9935324955240565
0.5417014634669279,1970-01-01 00:00:27+00:00,43.65212,-79.387206,90.8,90.99989642468557,0.04238137477784676,0.0,1.0,0.005654924357288205,5.274985698265198,3.5310853527619663,0.5417014634669279,0.0,1.0010151955345024,0.9935324955240565
